id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int
19448,2017,98199,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,24059,1962,69,,30.74385414,0,30.74385414,96.535702,2.653927927
19448,2018,98199,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,24059,1962,75,,28.80979259,0,28.80979259,90.46274872,2.464829836
19448,2019,98199,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,24059,1962,67,,30.91577014,0,30.91577014,97.07551824,2.957263032
19448,2020,98199,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,24059,1962,71,,29.78536442,0,29.78536442,93.52604427,2.390698755
19448,2021,98199,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,24059,1962,69,,31.49397136,0,31.49397136,98.89107007,2.673270293
19451,2015,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Nursing Home,66402,1963,83,,38.91918311,86.60678194,125.5259651,213.143356,8.653759355
19451,2016,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Nursing Home,66402,1963,72,,45.38755381,91.16582859,136.5533824,238.241039,8.796194385
19451,2017,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Nursing Home,66402,1963,94,,35.91704516,68.70652451,104.6235697,184.9213725,6.749505749
19451,2018,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Nursing Home,66402,1963,94,,31.58108493,78.89244089,110.4735258,182.0016696,6.891783867
19451,2019,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Nursing Home,66402,1963,98,,29.48253357,61.82223716,91.30477073,157.4885044,6.103889978
19451,2020,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Nursing Home,66402,1963,,,20.24758747,32.17243584,52.42002331,97.3584823,3.333834688
19451,2021,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Nursing Home,66402,1963,0,,29.54115111,,,,5.995461246
19453,2015,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,60487,1988,65,,29.3759099,0,29.3759099,92.24035709,3.060505801
19453,2016,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,60487,1988,68,,28.73233873,0,28.73233873,90.21954362,2.503279821
19453,2017,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,60487,1988,72,,30.36086695,0,30.36086695,95.33312222,2.620864973
19453,2018,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,60487,1988,75,,29.36704665,0,29.36704665,92.2125265,2.512433132
19453,2019,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,60487,1988,78,,28.90670001,0,28.90670001,90.76703803,2.765041481
19453,2020,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,60487,1988,77,,28.86608599,0,28.86608599,90.63951,2.316913598
19453,2021,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,60487,1988,74,,30.7700712,0,30.7700712,96.61802356,2.611824222
19454,2015,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,29914,1990,95,,27.00034343,0,27.00034343,84.78107836,2.81278372
19454,2016,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,29914,1990,90,,28.8090617,0,28.8090617,90.46045373,2.509964755
19454,2017,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,29914,1990,91,,30.21220417,0,30.21220417,94.86632108,2.608028502
19454,2018,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,29914,1990,89,,30.74374388,0,30.74374388,96.53535577,2.630208719
19454,2019,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,29914,1990,91,,30.09542121,0,30.09542121,94.4996226,2.878702593
19454,2020,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,29914,1990,87,,31.11335672,0,31.11335672,97.69594009,2.497289008
19454,2021,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,29914,1990,86,,32.80965266,0,32.80965266,103.0223093,2.784947912
19456,2017,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,74614,1965,93,,13.28607474,34.40797299,47.69404773,77.84664633,2.974313093
